,animal,pair,strain,region,wavelength,value,experiment,movement,region_mvmt
8974,29,0,HD233,pm4,e,-267.28567348327175,2017_02_22-HD233_SAY47,0,SidesOfTip
8975,29,0,HD233,pm4,e,-267.28567348327175,2017_02_22-HD233_SAY47,0,Tip
8976,30,0,HD233,pm4,e,-269.3012180385958,2017_02_22-HD233_SAY47,0,AnteriorBulb
8977,30,0,HD233,pm4,e,-269.3012180385958,2017_02_22-HD233_SAY47,0,PosteriorBulb
8978,30,0,HD233,pm4,e,-269.3012180385958,2017_02_22-HD233_SAY47,0,SidesOfTip
8979,30,0,HD233,pm4,e,-269.3012180385958,2017_02_22-HD233_SAY47,0,Tip
8980,31,0,HD233,pm4,e,-262.80919224978857,2017_02_22-HD233_SAY47,0,AnteriorBulb
8981,31,0,HD233,pm4,e,-262.80919224978857,2017_02_22-HD233_SAY47,3,PosteriorBulb
8982,31,0,HD233,pm4,e,-262.80919224978857,2017_02_22-HD233_SAY47,0,SidesOfTip
8983,31,0,HD233,pm4,e,-262.80919224978857,2017_02_22-HD233_SAY47,0,Tip
8984,32,0,HD233,pm4,e,-269.4901015720552,2017_02_22-HD233_SAY47,0,AnteriorBulb
8985,32,0,HD233,pm4,e,-269.4901015720552,2017_02_22-HD233_SAY47,0,PosteriorBulb
8986,32,0,HD233,pm4,e,-269.4901015720552,2017_02_22-HD233_SAY47,0,SidesOfTip
8987,32,0,HD233,pm4,e,-269.4901015720552,2017_02_22-HD233_SAY47,0,Tip
8988,33,0,HD233,pm4,e,-266.0931345071082,2017_02_22-HD233_SAY47,0,AnteriorBulb
8989,33,0,HD233,pm4,e,-266.0931345071082,2017_02_22-HD233_SAY47,0,PosteriorBulb
8990,33,0,HD233,pm4,e,-266.0931345071082,2017_02_22-HD233_SAY47,0,SidesOfTip
8991,33,0,HD233,pm4,e,-266.0931345071082,2017_02_22-HD233_SAY47,0,Tip
8992,34,0,HD233,pm4,e,-266.43562418582815,2017_02_22-HD233_SAY47,0,AnteriorBulb
8993,34,0,HD233,pm4,e,-266.43562418582815,2017_02_22-HD233_SAY47,0,PosteriorBulb
8994,34,0,HD233,pm4,e,-266.43562418582815,2017_02_22-HD233_SAY47,0,SidesOfTip
8995,34,0,HD233,pm4,e,-266.43562418582815,2017_02_22-HD233_SAY47,0,Tip
8996,35,0,HD233,pm4,e,-269.26427600917606,2017_02_22-HD233_SAY47,0,AnteriorBulb
8997,35,0,HD233,pm4,e,-269.26427600917606,2017_02_22-HD233_SAY47,0,PosteriorBulb
8998,35,0,HD233,pm4,e,-269.26427600917606,2017_02_22-HD233_SAY47,0,SidesOfTip
8999,35,0,HD233,pm4,e,-269.26427600917606,2017_02_22-HD233_SAY47,0,Tip
9000,36,0,HD233,pm4,e,-268.1666474527541,2017_02_22-HD233_SAY47,0,AnteriorBulb
9001,36,0,HD233,pm4,e,-268.1666474527541,2017_02_22-HD233_SAY47,0,PosteriorBulb
9002,36,0,HD233,pm4,e,-268.1666474527541,2017_02_22-HD233_SAY47,0,SidesOfTip
9003,36,0,HD233,pm4,e,-268.1666474527541,2017_02_22-HD233_SAY47,0,Tip
9004,37,0,HD233,pm4,e,-272.0739391568648,2017_02_22-HD233_SAY47,0,AnteriorBulb
9005,37,0,HD233,pm4,e,-272.0739391568648,2017_02_22-HD233_SAY47,0,PosteriorBulb
9006,37,0,HD233,pm4,e,-272.0739391568648,2017_02_22-HD233_SAY47,0,SidesOfTip
9007,37,0,HD233,pm4,e,-272.0739391568648,2017_02_22-HD233_SAY47,0,Tip
9008,38,0,HD233,pm4,e,-273.2803696461546,2017_02_22-HD233_SAY47,0,AnteriorBulb
9009,38,0,HD233,pm4,e,-273.2803696461546,2017_02_22-HD233_SAY47,0,PosteriorBulb
9010,38,0,HD233,pm4,e,-273.2803696461546,2017_02_22-HD233_SAY47,0,SidesOfTip
9011,38,0,HD233,pm4,e,-273.2803696461546,2017_02_22-HD233_SAY47,0,Tip
9012,39,0,HD233,pm4,e,-266.02566411658665,2017_02_22-HD233_SAY47,0,AnteriorBulb
9013,39,0,HD233,pm4,e,-266.02566411658665,2017_02_22-HD233_SAY47,0,PosteriorBulb
9014,39,0,HD233,pm4,e,-266.02566411658665,2017_02_22-HD233_SAY47,0,SidesOfTip
9015,39,0,HD233,pm4,e,-266.02566411658665,2017_02_22-HD233_SAY47,0,Tip
9016,40,0,HD233,pm4,e,-268.45581899848986,2017_02_22-HD233_SAY47,0,AnteriorBulb
9017,40,0,HD233,pm4,e,-268.45581899848986,2017_02_22-HD233_SAY47,0,PosteriorBulb
9018,40,0,HD233,pm4,e,-268.45581899848986,2017_02_22-HD233_SAY47,0,SidesOfTip
9019,40,0,HD233,pm4,e,-268.45581899848986,2017_02_22-HD233_SAY47,0,Tip
9020,41,0,HD233,pm4,e,-272.89077580951204,2017_02_22-HD233_SAY47,0,AnteriorBulb
9021,41,0,HD233,pm4,e,-272.89077580951204,2017_02_22-HD233_SAY47,0,PosteriorBulb
9022,41,0,HD233,pm4,e,-272.89077580951204,2017_02_22-HD233_SAY47,0,SidesOfTip
9023,41,0,HD233,pm4,e,-272.89077580951204,2017_02_22-HD233_SAY47,0,Tip
9024,42,0,HD233,pm4,e,-269.8385725279756,2017_02_22-HD233_SAY47,0,AnteriorBulb
9025,42,0,HD233,pm4,e,-269.8385725279756,2017_02_22-HD233_SAY47,0,PosteriorBulb
9026,42,0,HD233,pm4,e,-269.8385725279756,2017_02_22-HD233_SAY47,0,SidesOfTip
9027,42,0,HD233,pm4,e,-269.8385725279756,2017_02_22-HD233_SAY47,0,Tip
9028,43,0,HD233,pm4,e,-270.50051867157777,2017_02_22-HD233_SAY47,0,AnteriorBulb
9029,43,0,HD233,pm4,e,-270.50051867157777,2017_02_22-HD233_SAY47,0,PosteriorBulb
9030,43,0,HD233,pm4,e,-270.50051867157777,2017_02_22-HD233_SAY47,0,SidesOfTip
9031,43,0,HD233,pm4,e,-270.50051867157777,2017_02_22-HD233_SAY47,0,Tip
9032,44,0,HD233,pm4,e,-269.58627561894673,2017_02_22-HD233_SAY47,0,AnteriorBulb
9033,44,0,HD233,pm4,e,-269.58627561894673,2017_02_22-HD233_SAY47,0,PosteriorBulb
9034,44,0,HD233,pm4,e,-269.58627561894673,2017_02_22-HD233_SAY47,0,SidesOfTip
9035,44,0,HD233,pm4,e,-269.58627561894673,2017_02_22-HD233_SAY47,0,Tip
9036,45,0,HD233,pm4,e,-266.2371322937526,2017_02_22-HD233_SAY47,0,AnteriorBulb
9037,45,0,HD233,pm4,e,-266.2371322937526,2017_02_22-HD233_SAY47,0,PosteriorBulb
9038,45,0,HD233,pm4,e,-266.2371322937526,2017_02_22-HD233_SAY47,0,SidesOfTip
9039,45,0,HD233,pm4,e,-266.2371322937526,2017_02_22-HD233_SAY47,0,Tip
9040,46,0,HD233,pm4,e,-266.5101095827926,2017_02_22-HD233_SAY47,0,AnteriorBulb
9041,46,0,HD233,pm4,e,-266.5101095827926,2017_02_22-HD233_SAY47,0,PosteriorBulb
9042,46,0,HD233,pm4,e,-266.5101095827926,2017_02_22-HD233_SAY47,0,SidesOfTip
9043,46,0,HD233,pm4,e,-266.5101095827926,2017_02_22-HD233_SAY47,0,Tip
9044,47,0,HD233,pm4,e,-265.6052922788701,2017_02_22-HD233_SAY47,0,AnteriorBulb
9045,47,0,HD233,pm4,e,-265.6052922788701,2017_02_22-HD233_SAY47,0,PosteriorBulb
9046,47,0,HD233,pm4,e,-265.6052922788701,2017_02_22-HD233_SAY47,0,SidesOfTip
9047,47,0,HD233,pm4,e,-265.6052922788701,2017_02_22-HD233_SAY47,0,Tip
9048,48,0,HD233,pm4,e,-266.59179463193465,2017_02_22-HD233_SAY47,0,AnteriorBulb
9049,48,0,HD233,pm4,e,-266.59179463193465,2017_02_22-HD233_SAY47,0,PosteriorBulb
9050,48,0,HD233,pm4,e,-266.59179463193465,2017_02_22-HD233_SAY47,0,SidesOfTip
9051,48,0,HD233,pm4,e,-266.59179463193465,2017_02_22-HD233_SAY47,0,Tip
9052,49,0,HD233,pm4,e,-269.77113925457667,2017_02_22-HD233_SAY47,0,AnteriorBulb
9053,49,0,HD233,pm4,e,-269.77113925457667,2017_02_22-HD233_SAY47,0,PosteriorBulb
9054,49,0,HD233,pm4,e,-269.77113925457667,2017_02_22-HD233_SAY47,0,SidesOfTip
9055,49,0,HD233,pm4,e,-269.77113925457667,2017_02_22-HD233_SAY47,0,Tip
9056,50,0,HD233,pm4,e,-270.8236711958592,2017_02_22-HD233_SAY47,0,AnteriorBulb
9057,50,0,HD233,pm4,e,-270.8236711958592,2017_02_22-HD233_SAY47,0,PosteriorBulb
9058,50,0,HD233,pm4,e,-270.8236711958592,2017_02_22-HD233_SAY47,0,SidesOfTip
9059,50,0,HD233,pm4,e,-270.8236711958592,2017_02_22-HD233_SAY47,0,Tip
9060,51,0,HD233,pm4,e,-268.04978972136513,2017_02_22-HD233_SAY47,0,AnteriorBulb
9061,51,0,HD233,pm4,e,-268.04978972136513,2017_02_22-HD233_SAY47,0,PosteriorBulb
9062,51,0,HD233,pm4,e,-268.04978972136513,2017_02_22-HD233_SAY47,0,SidesOfTip
9063,51,0,HD233,pm4,e,-268.04978972136513,2017_02_22-HD233_SAY47,0,Tip
9064,52,0,HD233,pm4,e,-268.7649616444608,2017_02_22-HD233_SAY47,0,AnteriorBulb
9065,52,0,HD233,pm4,e,-268.7649616444608,2017_02_22-HD233_SAY47,0,PosteriorBulb
9066,52,0,HD233,pm4,e,-268.7649616444608,2017_02_22-HD233_SAY47,0,SidesOfTip
9067,52,0,HD233,pm4,e,-268.7649616444608,2017_02_22-HD233_SAY47,0,Tip
9068,53,0,HD233,pm4,e,-265.4445457773382,2017_02_22-HD233_SAY47,0,AnteriorBulb
9069,53,0,HD233,pm4,e,-265.4445457773382,2017_02_22-HD233_SAY47,0,PosteriorBulb
9070,53,0,HD233,pm4,e,-265.4445457773382,2017_02_22-HD233_SAY47,0,SidesOfTip
9071,53,0,HD233,pm4,e,-265.4445457773382,2017_02_22-HD233_SAY47,0,Tip
9072,54,0,HD233,pm4,e,-269.5608015952853,2017_02_22-HD233_SAY47,0,AnteriorBulb
9073,54,0,HD233,pm4,e,-269.5608015952853,2017_02_22-HD233_SAY47,0,PosteriorBulb
9074,54,0,HD233,pm4,e,-269.5608015952853,2017_02_22-HD233_SAY47,0,SidesOfTip
9075,54,0,HD233,pm4,e,-269.5608015952853,2017_02_22-HD233_SAY47,0,Tip
9076,55,0,HD233,pm4,e,-266.5333289776696,2017_02_22-HD233_SAY47,0,AnteriorBulb
9077,55,0,HD233,pm4,e,-266.5333289776696,2017_02_22-HD233_SAY47,0,PosteriorBulb
9078,55,0,HD233,pm4,e,-266.5333289776696,2017_02_22-HD233_SAY47,0,SidesOfTip
9079,55,0,HD233,pm4,e,-266.5333289776696,2017_02_22-HD233_SAY47,0,Tip
9080,56,0,HD233,pm4,e,-263.8448509579744,2017_02_22-HD233_SAY47,0,AnteriorBulb
9081,56,0,HD233,pm4,e,-263.8448509579744,2017_02_22-HD233_SAY47,0,PosteriorBulb
9082,56,0,HD233,pm4,e,-263.8448509579744,2017_02_22-HD233_SAY47,0,SidesOfTip
9083,56,0,HD233,pm4,e,-263.8448509579744,2017_02_22-HD233_SAY47,0,Tip
9084,57,0,HD233,pm4,e,-269.9913199056432,2017_02_22-HD233_SAY47,0,AnteriorBulb
9085,57,0,HD233,pm4,e,-269.9913199056432,2017_02_22-HD233_SAY47,0,PosteriorBulb
9086,57,0,HD233,pm4,e,-269.9913199056432,2017_02_22-HD233_SAY47,0,SidesOfTip
9087,57,0,HD233,pm4,e,-269.9913199056432,2017_02_22-HD233_SAY47,0,Tip
9088,58,0,HD233,pm4,e,-268.5075668036321,2017_02_22-HD233_SAY47,0,AnteriorBulb
9089,58,0,HD233,pm4,e,-268.5075668036321,2017_02_22-HD233_SAY47,0,PosteriorBulb
9090,58,0,HD233,pm4,e,-268.5075668036321,2017_02_22-HD233_SAY47,0,SidesOfTip
9091,58,0,HD233,pm4,e,-268.5075668036321,2017_02_22-HD233_SAY47,0,Tip
9092,59,0,HD233,pm4,e,-266.38369260290256,2017_02_22-HD233_SAY47,0,AnteriorBulb
9093,59,0,HD233,pm4,e,-266.38369260290256,2017_02_22-HD233_SAY47,0,PosteriorBulb
9094,59,0,HD233,pm4,e,-266.38369260290256,2017_02_22-HD233_SAY47,0,SidesOfTip
9095,59,0,HD233,pm4,e,-266.38369260290256,2017_02_22-HD233_SAY47,0,Tip
9096,60,0,SAY47,pm4,e,-273.8448029481755,2017_02_22-HD233_SAY47,0,AnteriorBulb
9097,60,0,SAY47,pm4,e,-273.8448029481755,2017_02_22-HD233_SAY47,0,PosteriorBulb
9098,60,0,SAY47,pm4,e,-273.8448029481755,2017_02_22-HD233_SAY47,0,SidesOfTip
9099,60,0,SAY47,pm4,e,-273.8448029481755,2017_02_22-HD233_SAY47,0,Tip
9100,61,0,SAY47,pm4,e,-271.2296457520423,2017_02_22-HD233_SAY47,0,AnteriorBulb
9101,61,0,SAY47,pm4,e,-271.2296457520423,2017_02_22-HD233_SAY47,0,PosteriorBulb
9102,61,0,SAY47,pm4,e,-271.2296457520423,2017_02_22-HD233_SAY47,0,SidesOfTip
9103,61,0,SAY47,pm4,e,-271.2296457520423,2017_02_22-HD233_SAY47,0,Tip
9104,62,0,SAY47,pm4,e,-271.93349926269366,2017_02_22-HD233_SAY47,0,AnteriorBulb
9105,62,0,SAY47,pm4,e,-271.93349926269366,2017_02_22-HD233_SAY47,0,PosteriorBulb
9106,62,0,SAY47,pm4,e,-271.93349926269366,2017_02_22-HD233_SAY47,0,SidesOfTip
9107,62,0,SAY47,pm4,e,-271.93349926269366,2017_02_22-HD233_SAY47,0,Tip
9108,63,0,SAY47,pm4,e,-268.8099655527497,2017_02_22-HD233_SAY47,0,AnteriorBulb
9109,63,0,SAY47,pm4,e,-268.8099655527497,2017_02_22-HD233_SAY47,0,PosteriorBulb
9110,63,0,SAY47,pm4,e,-268.8099655527497,2017_02_22-HD233_SAY47,0,SidesOfTip
9111,63,0,SAY47,pm4,e,-268.8099655527497,2017_02_22-HD233_SAY47,0,Tip
9112,64,0,SAY47,pm4,e,-267.9790319629254,2017_02_22-HD233_SAY47,0,AnteriorBulb
9113,64,0,SAY47,pm4,e,-267.9790319629254,2017_02_22-HD233_SAY47,0,PosteriorBulb
9114,64,0,SAY47,pm4,e,-267.9790319629254,2017_02_22-HD233_SAY47,0,SidesOfTip
9115,64,0,SAY47,pm4,e,-267.9790319629254,2017_02_22-HD233_SAY47,0,Tip
9116,65,0,SAY47,pm4,e,-273.96556958701757,2017_02_22-HD233_SAY47,0,AnteriorBulb
9117,65,0,SAY47,pm4,e,-273.96556958701757,2017_02_22-HD233_SAY47,0,PosteriorBulb
9118,65,0,SAY47,pm4,e,-273.96556958701757,2017_02_22-HD233_SAY47,0,SidesOfTip
9119,65,0,SAY47,pm4,e,-273.96556958701757,2017_02_22-HD233_SAY47,0,Tip
9120,66,0,SAY47,pm4,e,-268.56485915608226,2017_02_22-HD233_SAY47,0,AnteriorBulb
9121,66,0,SAY47,pm4,e,-268.56485915608226,2017_02_22-HD233_SAY47,0,PosteriorBulb
9122,66,0,SAY47,pm4,e,-268.56485915608226,2017_02_22-HD233_SAY47,0,SidesOfTip
9123,66,0,SAY47,pm4,e,-268.56485915608226,2017_02_22-HD233_SAY47,0,Tip
9124,67,0,SAY47,pm4,e,-273.92060655847985,2017_02_22-HD233_SAY47,0,AnteriorBulb
9125,67,0,SAY47,pm4,e,-273.92060655847985,2017_02_22-HD233_SAY47,0,PosteriorBulb
9126,67,0,SAY47,pm4,e,-273.92060655847985,2017_02_22-HD233_SAY47,0,SidesOfTip
9127,67,0,SAY47,pm4,e,-273.92060655847985,2017_02_22-HD233_SAY47,0,Tip
9128,68,0,SAY47,pm4,e,-268.68408755327806,2017_02_22-HD233_SAY47,0,AnteriorBulb
9129,68,0,SAY47,pm4,e,-268.68408755327806,2017_02_22-HD233_SAY47,0,PosteriorBulb
9130,68,0,SAY47,pm4,e,-268.68408755327806,2017_02_22-HD233_SAY47,0,SidesOfTip
9131,68,0,SAY47,pm4,e,-268.68408755327806,2017_02_22-HD233_SAY47,0,Tip
9132,69,0,SAY47,pm4,e,-264.1093863105903,2017_02_22-HD233_SAY47,0,AnteriorBulb
9133,69,0,SAY47,pm4,e,-264.1093863105903,2017_02_22-HD233_SAY47,0,PosteriorBulb
9134,69,0,SAY47,pm4,e,-264.1093863105903,2017_02_22-HD233_SAY47,0,SidesOfTip
9135,69,0,SAY47,pm4,e,-264.1093863105903,2017_02_22-HD233_SAY47,0,Tip
9136,70,0,SAY47,pm4,e,-274.31071956748525,2017_02_22-HD233_SAY47,0,AnteriorBulb
9137,70,0,SAY47,pm4,e,-274.31071956748525,2017_02_22-HD233_SAY47,0,PosteriorBulb
9138,70,0,SAY47,pm4,e,-274.31071956748525,2017_02_22-HD233_SAY47,0,SidesOfTip
9139,70,0,SAY47,pm4,e,-274.31071956748525,2017_02_22-HD233_SAY47,0,Tip
9140,71,0,SAY47,pm4,e,-273.65666495125157,2017_02_22-HD233_SAY47,0,AnteriorBulb
9141,71,0,SAY47,pm4,e,-273.65666495125157,2017_02_22-HD233_SAY47,0,PosteriorBulb
9142,71,0,SAY47,pm4,e,-273.65666495125157,2017_02_22-HD233_SAY47,0,SidesOfTip
9143,71,0,SAY47,pm4,e,-273.65666495125157,2017_02_22-HD233_SAY47,0,Tip
9144,72,0,SAY47,pm4,e,-270.4789051705259,2017_02_22-HD233_SAY47,0,AnteriorBulb
9145,72,0,SAY47,pm4,e,-270.4789051705259,2017_02_22-HD233_SAY47,0,PosteriorBulb
9146,72,0,SAY47,pm4,e,-270.4789051705259,2017_02_22-HD233_SAY47,0,SidesOfTip
9147,72,0,SAY47,pm4,e,-270.4789051705259,2017_02_22-HD233_SAY47,0,Tip
9148,73,0,SAY47,pm4,e,-271.0030565099202,2017_02_22-HD233_SAY47,0,AnteriorBulb
9149,73,0,SAY47,pm4,e,-271.0030565099202,2017_02_22-HD233_SAY47,0,PosteriorBulb
9150,73,0,SAY47,pm4,e,-271.0030565099202,2017_02_22-HD233_SAY47,0,SidesOfTip
9151,73,0,SAY47,pm4,e,-271.0030565099202,2017_02_22-HD233_SAY47,0,Tip
9152,74,0,SAY47,pm4,e,-274.0650967796964,2017_02_22-HD233_SAY47,0,AnteriorBulb
9153,74,0,SAY47,pm4,e,-274.0650967796964,2017_02_22-HD233_SAY47,0,PosteriorBulb
9154,74,0,SAY47,pm4,e,-274.0650967796964,2017_02_22-HD233_SAY47,0,SidesOfTip
9155,74,0,SAY47,pm4,e,-274.0650967796964,2017_02_22-HD233_SAY47,0,Tip
9156,75,0,SAY47,pm4,e,-270.6942752709393,2017_02_22-HD233_SAY47,0,AnteriorBulb
9157,75,0,SAY47,pm4,e,-270.6942752709393,2017_02_22-HD233_SAY47,0,PosteriorBulb
9158,75,0,SAY47,pm4,e,-270.6942752709393,2017_02_22-HD233_SAY47,0,SidesOfTip
9159,75,0,SAY47,pm4,e,-270.6942752709393,2017_02_22-HD233_SAY47,0,Tip
9160,76,0,SAY47,pm4,e,-269.82123648362955,2017_02_22-HD233_SAY47,0,AnteriorBulb
9161,76,0,SAY47,pm4,e,-269.82123648362955,2017_02_22-HD233_SAY47,0,PosteriorBulb
9162,76,0,SAY47,pm4,e,-269.82123648362955,2017_02_22-HD233_SAY47,0,SidesOfTip
9163,76,0,SAY47,pm4,e,-269.82123648362955,2017_02_22-HD233_SAY47,0,Tip
9164,77,0,SAY47,pm4,e,-270.6818315300358,2017_02_22-HD233_SAY47,0,AnteriorBulb
9165,77,0,SAY47,pm4,e,-270.6818315300358,2017_02_22-HD233_SAY47,0,PosteriorBulb
9166,77,0,SAY47,pm4,e,-270.6818315300358,2017_02_22-HD233_SAY47,0,SidesOfTip
9167,77,0,SAY47,pm4,e,-270.6818315300358,2017_02_22-HD233_SAY47,0,Tip
9168,78,0,SAY47,pm4,e,-271.16491904809783,2017_02_22-HD233_SAY47,0,AnteriorBulb
9169,78,0,SAY47,pm4,e,-271.16491904809783,2017_02_22-HD233_SAY47,0,PosteriorBulb
9170,78,0,SAY47,pm4,e,-271.16491904809783,2017_02_22-HD233_SAY47,0,SidesOfTip
9171,78,0,SAY47,pm4,e,-271.16491904809783,2017_02_22-HD233_SAY47,0,Tip
9172,79,0,SAY47,pm4,e,-268.34969270553654,2017_02_22-HD233_SAY47,0,AnteriorBulb
9173,79,0,SAY47,pm4,e,-268.34969270553654,2017_02_22-HD233_SAY47,0,PosteriorBulb
9174,79,0,SAY47,pm4,e,-268.34969270553654,2017_02_22-HD233_SAY47,0,SidesOfTip
9175,79,0,SAY47,pm4,e,-268.34969270553654,2017_02_22-HD233_SAY47,0,Tip
9176,80,0,SAY47,pm4,e,-269.701503365255,2017_02_22-HD233_SAY47,0,AnteriorBulb
9177,80,0,SAY47,pm4,e,-269.701503365255,2017_02_22-HD233_SAY47,0,PosteriorBulb
9178,80,0,SAY47,pm4,e,-269.701503365255,2017_02_22-HD233_SAY47,0,SidesOfTip
9179,80,0,SAY47,pm4,e,-269.701503365255,2017_02_22-HD233_SAY47,0,Tip
9180,81,0,SAY47,pm4,e,-269.8777714834512,2017_02_22-HD233_SAY47,0,AnteriorBulb
9181,81,0,SAY47,pm4,e,-269.8777714834512,2017_02_22-HD233_SAY47,0,PosteriorBulb
9182,81,0,SAY47,pm4,e,-269.8777714834512,2017_02_22-HD233_SAY47,0,SidesOfTip
9183,81,0,SAY47,pm4,e,-269.8777714834512,2017_02_22-HD233_SAY47,0,Tip
9184,82,0,SAY47,pm4,e,-267.5979112132241,2017_02_22-HD233_SAY47,0,AnteriorBulb
9185,82,0,SAY47,pm4,e,-267.5979112132241,2017_02_22-HD233_SAY47,0,PosteriorBulb
9186,82,0,SAY47,pm4,e,-267.5979112132241,2017_02_22-HD233_SAY47,0,SidesOfTip
9187,82,0,SAY47,pm4,e,-267.5979112132241,2017_02_22-HD233_SAY47,0,Tip
9188,83,0,SAY47,pm4,e,-267.90084185745883,2017_02_22-HD233_SAY47,0,AnteriorBulb
9189,83,0,SAY47,pm4,e,-267.90084185745883,2017_02_22-HD233_SAY47,0,PosteriorBulb
9190,83,0,SAY47,pm4,e,-267.90084185745883,2017_02_22-HD233_SAY47,0,SidesOfTip
9191,83,0,SAY47,pm4,e,-267.90084185745883,2017_02_22-HD233_SAY47,0,Tip
9192,84,0,SAY47,pm4,e,-274.0648125541762,2017_02_22-HD233_SAY47,0,AnteriorBulb
9193,84,0,SAY47,pm4,e,-274.0648125541762,2017_02_22-HD233_SAY47,0,PosteriorBulb
9194,84,0,SAY47,pm4,e,-274.0648125541762,2017_02_22-HD233_SAY47,0,SidesOfTip
9195,84,0,SAY47,pm4,e,-274.0648125541762,2017_02_22-HD233_SAY47,0,Tip
9196,85,0,SAY47,pm4,e,-271.7872644263167,2017_02_22-HD233_SAY47,0,AnteriorBulb
9197,85,0,SAY47,pm4,e,-271.7872644263167,2017_02_22-HD233_SAY47,0,PosteriorBulb
9198,85,0,SAY47,pm4,e,-271.7872644263167,2017_02_22-HD233_SAY47,0,SidesOfTip
9199,85,0,SAY47,pm4,e,-271.7872644263167,2017_02_22-HD233_SAY47,0,Tip
9200,86,0,SAY47,pm4,e,-267.7027110688878,2017_02_22-HD233_SAY47,0,AnteriorBulb
9201,86,0,SAY47,pm4,e,-267.7027110688878,2017_02_22-HD233_SAY47,0,PosteriorBulb
9202,86,0,SAY47,pm4,e,-267.7027110688878,2017_02_22-HD233_SAY47,0,SidesOfTip
9203,86,0,SAY47,pm4,e,-267.7027110688878,2017_02_22-HD233_SAY47,0,Tip
9204,87,0,SAY47,pm4,e,-269.14391758846824,2017_02_22-HD233_SAY47,0,AnteriorBulb
9205,87,0,SAY47,pm4,e,-269.14391758846824,2017_02_22-HD233_SAY47,0,PosteriorBulb
9206,87,0,SAY47,pm4,e,-269.14391758846824,2017_02_22-HD233_SAY47,0,SidesOfTip
9207,87,0,SAY47,pm4,e,-269.14391758846824,2017_02_22-HD233_SAY47,0,Tip
9208,88,0,SAY47,pm4,e,-268.85305845218994,2017_02_22-HD233_SAY47,2,AnteriorBulb
9209,88,0,SAY47,pm4,e,-268.85305845218994,2017_02_22-HD233_SAY47,0,PosteriorBulb
9210,88,0,SAY47,pm4,e,-268.85305845218994,2017_02_22-HD233_SAY47,0,SidesOfTip
9211,88,0,SAY47,pm4,e,-268.85305845218994,2017_02_22-HD233_SAY47,2,Tip
9212,89,0,SAY47,pm4,e,-272.94304631878595,2017_02_22-HD233_SAY47,0,AnteriorBulb
9213,89,0,SAY47,pm4,e,-272.94304631878595,2017_02_22-HD233_SAY47,0,PosteriorBulb
9214,89,0,SAY47,pm4,e,-272.94304631878595,2017_02_22-HD233_SAY47,0,SidesOfTip
9215,89,0,SAY47,pm4,e,-272.94304631878595,2017_02_22-HD233_SAY47,0,Tip
9216,90,0,SAY47,pm4,e,-268.8718383141508,2017_02_22-HD233_SAY47,3,AnteriorBulb
9217,90,0,SAY47,pm4,e,-268.8718383141508,2017_02_22-HD233_SAY47,3,PosteriorBulb
9218,90,0,SAY47,pm4,e,-268.8718383141508,2017_02_22-HD233_SAY47,3,SidesOfTip
9219,90,0,SAY47,pm4,e,-268.8718383141508,2017_02_22-HD233_SAY47,3,Tip
9220,91,0,SAY47,pm4,e,-273.4878540656166,2017_02_22-HD233_SAY47,0,AnteriorBulb
9221,91,0,SAY47,pm4,e,-273.4878540656166,2017_02_22-HD233_SAY47,0,PosteriorBulb
9222,91,0,SAY47,pm4,e,-273.4878540656166,2017_02_22-HD233_SAY47,0,SidesOfTip
9223,91,0,SAY47,pm4,e,-273.4878540656166,2017_02_22-HD233_SAY47,0,Tip
9224,92,0,SAY47,pm4,e,-272.4471816671134,2017_02_22-HD233_SAY47,0,AnteriorBulb
9225,92,0,SAY47,pm4,e,-272.4471816671134,2017_02_22-HD233_SAY47,0,PosteriorBulb
9226,92,0,SAY47,pm4,e,-272.4471816671134,2017_02_22-HD233_SAY47,0,SidesOfTip
9227,92,0,SAY47,pm4,e,-272.4471816671134,2017_02_22-HD233_SAY47,0,Tip
9228,93,0,SAY47,pm4,e,-272.3337807560681,2017_02_22-HD233_SAY47,0,AnteriorBulb
9229,93,0,SAY47,pm4,e,-272.3337807560681,2017_02_22-HD233_SAY47,0,PosteriorBulb
9230,93,0,SAY47,pm4,e,-272.3337807560681,2017_02_22-HD233_SAY47,0,SidesOfTip
9231,93,0,SAY47,pm4,e,-272.3337807560681,2017_02_22-HD233_SAY47,0,Tip
9232,94,0,SAY47,pm4,e,-269.30959527754527,2017_02_22-HD233_SAY47,0,AnteriorBulb
9233,94,0,SAY47,pm4,e,-269.30959527754527,2017_02_22-HD233_SAY47,0,PosteriorBulb
9234,94,0,SAY47,pm4,e,-269.30959527754527,2017_02_22-HD233_SAY47,0,SidesOfTip
9235,94,0,SAY47,pm4,e,-269.30959527754527,2017_02_22-HD233_SAY47,0,Tip
9236,95,0,SAY47,pm4,e,-271.7817493890072,2017_02_22-HD233_SAY47,0,AnteriorBulb
9237,95,0,SAY47,pm4,e,-271.7817493890072,2017_02_22-HD233_SAY47,0,PosteriorBulb
9238,95,0,SAY47,pm4,e,-271.7817493890072,2017_02_22-HD233_SAY47,0,SidesOfTip
9239,95,0,SAY47,pm4,e,-271.7817493890072,2017_02_22-HD233_SAY47,0,Tip
9240,96,0,SAY47,pm4,e,-272.6034818065516,2017_02_22-HD233_SAY47,2,AnteriorBulb
9241,96,0,SAY47,pm4,e,-272.6034818065516,2017_02_22-HD233_SAY47,1,PosteriorBulb
