pair_id,region,midline_strategy,movement_region,movement,error,i410_1,i410_2
47,prePM7,RS,AnteriorBulb,0,31.7139200730615,3900.98293266792,3834.73560495937
47,prePM7,RD,AnteriorBulb,0,40.891188243161,3900.98293266792,3834.73560495937
47,prePM7,US,SidesOfTip,1,72.0796518520271,3900.98293266792,3834.73560495937
47,prePM7,UD,SidesOfTip,1,68.3812509065064,3900.98293266792,3834.73560495937
47,prePM7,RS,SidesOfTip,1,31.7139200730615,3900.98293266792,3834.73560495937
47,prePM7,RD,SidesOfTip,1,40.891188243161,3900.98293266792,3834.73560495937
47,prePM7,US,Tip,1,72.0796518520271,3900.98293266792,3834.73560495937
47,prePM7,UD,Tip,1,68.3812509065064,3900.98293266792,3834.73560495937
47,prePM7,RS,Tip,1,31.7139200730615,3900.98293266792,3834.73560495937
47,prePM7,RD,Tip,1,40.891188243161,3900.98293266792,3834.73560495937
47,pm3,US,PosteriorBulb,0,85.8521170125152,7090.11855863607,7066.48096516681
47,pm3,UD,PosteriorBulb,0,98.3097498942957,7090.11855863607,7066.48096516681
47,pm3,RS,PosteriorBulb,0,75.2236013263913,7090.11855863607,7066.48096516681
47,pm3,RD,PosteriorBulb,0,89.4788215878061,7090.11855863607,7066.48096516681
47,pm3,US,AnteriorBulb,0,85.8521170125152,7090.11855863607,7066.48096516681
47,pm3,UD,AnteriorBulb,0,98.3097498942957,7090.11855863607,7066.48096516681
47,pm3,RS,AnteriorBulb,0,75.2236013263913,7090.11855863607,7066.48096516681
47,pm3,RD,AnteriorBulb,0,89.4788215878061,7090.11855863607,7066.48096516681
47,pm3,US,SidesOfTip,1,85.8521170125152,7090.11855863607,7066.48096516681
47,pm3,UD,SidesOfTip,1,98.3097498942957,7090.11855863607,7066.48096516681
47,pm3,RS,SidesOfTip,1,75.2236013263913,7090.11855863607,7066.48096516681
47,pm3,RD,SidesOfTip,1,89.4788215878061,7090.11855863607,7066.48096516681
47,pm3,US,Tip,1,85.8521170125152,7090.11855863607,7066.48096516681
47,pm3,UD,Tip,1,98.3097498942957,7090.11855863607,7066.48096516681
47,pm3,RS,Tip,1,75.2236013263913,7090.11855863607,7066.48096516681
47,pm3,RD,Tip,1,89.4788215878061,7090.11855863607,7066.48096516681
47,pm4,US,PosteriorBulb,0,48.8063501273937,8535.76188989563,8487.27035643749
47,pm4,UD,PosteriorBulb,0,68.8835866735358,8535.76188989563,8487.27035643749
47,pm4,RS,PosteriorBulb,0,21.1231998419969,8535.76188989563,8487.27035643749
47,pm4,RD,PosteriorBulb,0,66.1760122927013,8535.76188989563,8487.27035643749
47,pm4,US,AnteriorBulb,0,48.8063501273937,8535.76188989563,8487.27035643749
47,pm4,UD,AnteriorBulb,0,68.8835866735358,8535.76188989563,8487.27035643749
47,pm4,RS,AnteriorBulb,0,21.1231998419969,8535.76188989563,8487.27035643749
47,pm4,RD,AnteriorBulb,0,66.1760122927013,8535.76188989563,8487.27035643749
47,pm4,US,SidesOfTip,1,48.8063501273937,8535.76188989563,8487.27035643749
47,pm4,UD,SidesOfTip,1,68.8835866735358,8535.76188989563,8487.27035643749
47,pm4,RS,SidesOfTip,1,21.1231998419969,8535.76188989563,8487.27035643749
47,pm4,RD,SidesOfTip,1,66.1760122927013,8535.76188989563,8487.27035643749
47,pm4,US,Tip,1,48.8063501273937,8535.76188989563,8487.27035643749
47,pm4,UD,Tip,1,68.8835866735358,8535.76188989563,8487.27035643749
47,pm4,RS,Tip,1,21.1231998419969,8535.76188989563,8487.27035643749
47,pm4,RD,Tip,1,66.1760122927013,8535.76188989563,8487.27035643749
47,pm5,US,PosteriorBulb,0,54.5124546436397,4067.77187357837,4024.03647453398
47,pm5,UD,PosteriorBulb,0,52.9090439632656,4067.77187357837,4024.03647453398
47,pm5,RS,PosteriorBulb,0,55.8717309197686,4067.77187357837,4024.03647453398
47,pm5,RD,PosteriorBulb,0,52.5963360557545,4067.77187357837,4024.03647453398
47,pm5,US,AnteriorBulb,0,54.5124546436397,4067.77187357837,4024.03647453398
47,pm5,UD,AnteriorBulb,0,52.9090439632656,4067.77187357837,4024.03647453398
47,pm5,RS,AnteriorBulb,0,55.8717309197686,4067.77187357837,4024.03647453398
47,pm5,RD,AnteriorBulb,0,52.5963360557545,4067.77187357837,4024.03647453398
47,pm5,US,SidesOfTip,1,54.5124546436397,4067.77187357837,4024.03647453398
47,pm5,UD,SidesOfTip,1,52.9090439632656,4067.77187357837,4024.03647453398
47,pm5,RS,SidesOfTip,1,55.8717309197686,4067.77187357837,4024.03647453398
47,pm5,RD,SidesOfTip,1,52.5963360557545,4067.77187357837,4024.03647453398
47,pm5,US,Tip,1,54.5124546436397,4067.77187357837,4024.03647453398
47,pm5,UD,Tip,1,52.9090439632656,4067.77187357837,4024.03647453398
47,pm5,RS,Tip,1,55.8717309197686,4067.77187357837,4024.03647453398
47,pm5,RD,Tip,1,52.5963360557545,4067.77187357837,4024.03647453398
47,pm6,US,PosteriorBulb,0,54.9437562590768,6949.42934654856,6919.85452216199
47,pm6,UD,PosteriorBulb,0,66.8855470702881,6949.42934654856,6919.85452216199
47,pm6,RS,PosteriorBulb,0,38.1568250428693,6949.42934654856,6919.85452216199
47,pm6,RD,PosteriorBulb,0,59.4868694094087,6949.42934654856,6919.85452216199
47,pm6,US,AnteriorBulb,0,54.9437562590768,6949.42934654856,6919.85452216199
47,pm6,UD,AnteriorBulb,0,66.8855470702881,6949.42934654856,6919.85452216199
47,pm6,RS,AnteriorBulb,0,38.1568250428693,6949.42934654856,6919.85452216199
47,pm6,RD,AnteriorBulb,0,59.4868694094087,6949.42934654856,6919.85452216199
47,pm6,US,SidesOfTip,1,54.9437562590768,6949.42934654856,6919.85452216199
47,pm6,UD,SidesOfTip,1,66.8855470702881,6949.42934654856,6919.85452216199
47,pm6,RS,SidesOfTip,1,38.1568250428693,6949.42934654856,6919.85452216199
47,pm6,RD,SidesOfTip,1,59.4868694094087,6949.42934654856,6919.85452216199
47,pm6,US,Tip,1,54.9437562590768,6949.42934654856,6919.85452216199
47,pm6,UD,Tip,1,66.8855470702881,6949.42934654856,6919.85452216199
47,pm6,RS,Tip,1,38.1568250428693,6949.42934654856,6919.85452216199
47,pm6,RD,Tip,1,59.4868694094087,6949.42934654856,6919.85452216199
47,pm7,US,PosteriorBulb,0,110.704875614206,10547.5311588456,10430.0359934671
47,pm7,UD,PosteriorBulb,0,117.495165378472,10547.5311588456,10430.0359934671
47,pm7,RS,PosteriorBulb,0,97.8205673861785,10547.5311588456,10430.0359934671
47,pm7,RD,PosteriorBulb,0,116.562198982757,10547.5311588456,10430.0359934671
47,pm7,US,AnteriorBulb,0,110.704875614206,10547.5311588456,10430.0359934671
47,pm7,UD,AnteriorBulb,0,117.495165378472,10547.5311588456,10430.0359934671
47,pm7,RS,AnteriorBulb,0,97.8205673861785,10547.5311588456,10430.0359934671
47,pm7,RD,AnteriorBulb,0,116.562198982757,10547.5311588456,10430.0359934671
47,pm7,US,SidesOfTip,1,110.704875614206,10547.5311588456,10430.0359934671
47,pm7,UD,SidesOfTip,1,117.495165378472,10547.5311588456,10430.0359934671
47,pm7,RS,SidesOfTip,1,97.8205673861785,10547.5311588456,10430.0359934671
47,pm7,RD,SidesOfTip,1,116.562198982757,10547.5311588456,10430.0359934671
47,pm7,US,Tip,1,110.704875614206,10547.5311588456,10430.0359934671
47,pm7,UD,Tip,1,117.495165378472,10547.5311588456,10430.0359934671
47,pm7,RS,Tip,1,97.8205673861785,10547.5311588456,10430.0359934671
47,pm7,RD,Tip,1,116.562198982757,10547.5311588456,10430.0359934671
47,medial_axis,US,PosteriorBulb,0,65.41302399716,6322.56889408491,6290.29084955137
47,medial_axis,UD,PosteriorBulb,0,75.9891943128512,6322.56889408491,6290.29084955137
47,medial_axis,RS,PosteriorBulb,0,53.9111980130292,6322.56889408491,6290.29084955137
47,medial_axis,RD,PosteriorBulb,0,67.7494571635088,6322.56889408491,6290.29084955137
47,medial_axis,US,AnteriorBulb,0,65.41302399716,6322.56889408491,6290.29084955137
47,medial_axis,UD,AnteriorBulb,0,75.9891943128512,6322.56889408491,6290.29084955137
47,medial_axis,RS,AnteriorBulb,0,53.9111980130292,6322.56889408491,6290.29084955137
47,medial_axis,RD,AnteriorBulb,0,67.7494571635088,6322.56889408491,6290.29084955137
47,medial_axis,US,SidesOfTip,1,65.41302399716,6322.56889408491,6290.29084955137
47,medial_axis,UD,SidesOfTip,1,75.9891943128512,6322.56889408491,6290.29084955137
47,medial_axis,RS,SidesOfTip,1,53.9111980130292,6322.56889408491,6290.29084955137
47,medial_axis,RD,SidesOfTip,1,67.7494571635088,6322.56889408491,6290.29084955137
47,medial_axis,US,Tip,1,65.41302399716,6322.56889408491,6290.29084955137
47,medial_axis,UD,Tip,1,75.9891943128512,6322.56889408491,6290.29084955137
47,medial_axis,RS,Tip,1,53.9111980130292,6322.56889408491,6290.29084955137
47,medial_axis,RD,Tip,1,67.7494571635088,6322.56889408491,6290.29084955137
47,pharynx,US,PosteriorBulb,0,63.5737519274266,6088.38883247023,6056.92764881629
47,pharynx,UD,PosteriorBulb,0,73.6102783581094,6088.38883247023,6056.92764881629
47,pharynx,RS,PosteriorBulb,0,52.3390858427278,6088.38883247023,6056.92764881629
47,pharynx,RD,PosteriorBulb,0,65.6846468475689,6088.38883247023,6056.92764881629
47,pharynx,US,AnteriorBulb,0,63.5737519274266,6088.38883247023,6056.92764881629
47,pharynx,UD,AnteriorBulb,0,73.6102783581094,6088.38883247023,6056.92764881629
47,pharynx,RS,AnteriorBulb,0,52.3390858427278,6088.38883247023,6056.92764881629
47,pharynx,RD,AnteriorBulb,0,65.6846468475689,6088.38883247023,6056.92764881629
47,pharynx,US,SidesOfTip,1,63.5737519274266,6088.38883247023,6056.92764881629
47,pharynx,UD,SidesOfTip,1,73.6102783581094,6088.38883247023,6056.92764881629
47,pharynx,RS,SidesOfTip,1,52.3390858427278,6088.38883247023,6056.92764881629
47,pharynx,RD,SidesOfTip,1,65.6846468475689,6088.38883247023,6056.92764881629
47,pharynx,US,Tip,1,63.5737519274266,6088.38883247023,6056.92764881629
47,pharynx,UD,Tip,1,73.6102783581094,6088.38883247023,6056.92764881629
47,pharynx,RS,Tip,1,52.3390858427278,6088.38883247023,6056.92764881629
47,pharynx,RD,Tip,1,65.6846468475689,6088.38883247023,6056.92764881629
48,postPM3,US,PosteriorBulb,3,89.106468383797,3866.28835779354,3961.41196501565
48,postPM3,UD,PosteriorBulb,3,102.832994642438,3866.28835779354,3961.41196501565
48,postPM3,RS,PosteriorBulb,3,25.5760823798912,3866.28835779354,3961.41196501565
48,postPM3,RD,PosteriorBulb,3,33.8725805657198,3866.28835779354,3961.41196501565
48,postPM3,US,AnteriorBulb,3,89.106468383797,3866.28835779354,3961.41196501565
48,postPM3,UD,AnteriorBulb,3,102.832994642438,3866.28835779354,3961.41196501565
48,postPM3,RS,AnteriorBulb,3,25.5760823798912,3866.28835779354,3961.41196501565
48,postPM3,RD,AnteriorBulb,3,33.8725805657198,3866.28835779354,3961.41196501565
48,postPM3,US,SidesOfTip,3,89.106468383797,3866.28835779354,3961.41196501565
48,postPM3,UD,SidesOfTip,3,102.832994642438,3866.28835779354,3961.41196501565
48,postPM3,RS,SidesOfTip,3,25.5760823798912,3866.28835779354,3961.41196501565
48,postPM3,RD,SidesOfTip,3,33.8725805657198,3866.28835779354,3961.41196501565
48,postPM3,US,Tip,3,89.106468383797,3866.28835779354,3961.41196501565
48,postPM3,UD,Tip,3,102.832994642438,3866.28835779354,3961.41196501565
48,postPM3,RS,Tip,3,25.5760823798912,3866.28835779354,3961.41196501565
48,postPM3,RD,Tip,3,33.8725805657198,3866.28835779354,3961.41196501565
48,prePM7,US,PosteriorBulb,3,133.434507648277,3797.56507167059,3694.96280997946
48,prePM7,UD,PosteriorBulb,3,119.388469039719,3797.56507167059,3694.96280997946
48,prePM7,RS,PosteriorBulb,3,32.6325206216076,3797.56507167059,3694.96280997946
48,prePM7,RD,PosteriorBulb,3,39.1276258937505,3797.56507167059,3694.96280997946
48,prePM7,US,AnteriorBulb,3,133.434507648277,3797.56507167059,3694.96280997946
48,prePM7,UD,AnteriorBulb,3,119.388469039719,3797.56507167059,3694.96280997946
48,prePM7,RS,AnteriorBulb,3,32.6325206216076,3797.56507167059,3694.96280997946
48,prePM7,RD,AnteriorBulb,3,39.1276258937505,3797.56507167059,3694.96280997946
48,prePM7,US,SidesOfTip,3,133.434507648277,3797.56507167059,3694.96280997946
48,prePM7,UD,SidesOfTip,3,119.388469039719,3797.56507167059,3694.96280997946
48,prePM7,RS,SidesOfTip,3,32.6325206216076,3797.56507167059,3694.96280997946
48,prePM7,RD,SidesOfTip,3,39.1276258937505,3797.56507167059,3694.96280997946
48,prePM7,US,Tip,3,133.434507648277,3797.56507167059,3694.96280997946
48,prePM7,UD,Tip,3,119.388469039719,3797.56507167059,3694.96280997946
48,prePM7,RS,Tip,3,32.6325206216076,3797.56507167059,3694.96280997946
48,prePM7,RD,Tip,3,39.1276258937505,3797.56507167059,3694.96280997946
48,pm3,US,PosteriorBulb,3,103.796203210903,7113.60764711681,7083.85923574946
48,pm3,UD,PosteriorBulb,3,106.995314923212,7113.60764711681,7083.85923574946
48,pm3,RS,PosteriorBulb,3,69.5516224689148,7113.60764711681,7083.85923574946
48,pm3,RD,PosteriorBulb,3,54.8275268905474,7113.60764711681,7083.85923574946
48,pm3,US,AnteriorBulb,3,103.796203210903,7113.60764711681,7083.85923574946
48,pm3,UD,AnteriorBulb,3,106.995314923212,7113.60764711681,7083.85923574946
48,pm3,RS,AnteriorBulb,3,69.5516224689148,7113.60764711681,7083.85923574946
48,pm3,RD,AnteriorBulb,3,54.8275268905474,7113.60764711681,7083.85923574946
48,pm3,US,SidesOfTip,3,103.796203210903,7113.60764711681,7083.85923574946
48,pm3,UD,SidesOfTip,3,106.995314923212,7113.60764711681,7083.85923574946
48,pm3,RS,SidesOfTip,3,69.5516224689148,7113.60764711681,7083.85923574946
48,pm3,RD,SidesOfTip,3,54.8275268905474,7113.60764711681,7083.85923574946
48,pm3,US,Tip,3,103.796203210903,7113.60764711681,7083.85923574946
48,pm3,UD,Tip,3,106.995314923212,7113.60764711681,7083.85923574946
48,pm3,RS,Tip,3,69.5516224689148,7113.60764711681,7083.85923574946
48,pm3,RD,Tip,3,54.8275268905474,7113.60764711681,7083.85923574946
48,pm4,US,PosteriorBulb,3,131.544727095652,8520.9571125435,8608.19375354422
48,pm4,UD,PosteriorBulb,3,90.339015797404,8520.9571125435,8608.19375354422
48,pm4,RS,PosteriorBulb,3,90.7442831440333,8520.9571125435,8608.19375354422
48,pm4,RD,PosteriorBulb,3,96.1885781705092,8520.9571125435,8608.19375354422
48,pm4,US,AnteriorBulb,3,131.544727095652,8520.9571125435,8608.19375354422
48,pm4,UD,AnteriorBulb,3,90.339015797404,8520.9571125435,8608.19375354422
48,pm4,RS,AnteriorBulb,3,90.7442831440333,8520.9571125435,8608.19375354422
48,pm4,RD,AnteriorBulb,3,96.1885781705092,8520.9571125435,8608.19375354422
48,pm4,US,SidesOfTip,3,131.544727095652,8520.9571125435,8608.19375354422
48,pm4,UD,SidesOfTip,3,90.339015797404,8520.9571125435,8608.19375354422
48,pm4,RS,SidesOfTip,3,90.7442831440333,8520.9571125435,8608.19375354422
48,pm4,RD,SidesOfTip,3,96.1885781705092,8520.9571125435,8608.19375354422
48,pm4,US,Tip,3,131.544727095652,8520.9571125435,8608.19375354422
48,pm4,UD,Tip,3,90.339015797404,8520.9571125435,8608.19375354422
48,pm4,RS,Tip,3,90.7442831440333,8520.9571125435,8608.19375354422
48,pm4,RD,Tip,3,96.1885781705092,8520.9571125435,8608.19375354422
48,pm5,US,PosteriorBulb,3,59.4955865299288,4096.98523157219,4081.66426939276
48,pm5,UD,PosteriorBulb,3,53.2327140441045,4096.98523157219,4081.66426939276
48,pm5,RS,PosteriorBulb,3,48.9261375955147,4096.98523157219,4081.66426939276
48,pm5,RD,PosteriorBulb,3,36.6437070399632,4096.98523157219,4081.66426939276
48,pm5,US,AnteriorBulb,3,59.4955865299288,4096.98523157219,4081.66426939276
48,pm5,UD,AnteriorBulb,3,53.2327140441045,4096.98523157219,4081.66426939276
48,pm5,RS,AnteriorBulb,3,48.9261375955147,4096.98523157219,4081.66426939276
48,pm5,RD,AnteriorBulb,3,36.6437070399632,4096.98523157219,4081.66426939276
48,pm5,US,SidesOfTip,3,59.4955865299288,4096.98523157219,4081.66426939276
48,pm5,UD,SidesOfTip,3,53.2327140441045,4096.98523157219,4081.66426939276
48,pm5,RS,SidesOfTip,3,48.9261375955147,4096.98523157219,4081.66426939276
48,pm5,RD,SidesOfTip,3,36.6437070399632,4096.98523157219,4081.66426939276
48,pm5,US,Tip,3,59.4955865299288,4096.98523157219,4081.66426939276
48,pm5,UD,Tip,3,53.2327140441045,4096.98523157219,4081.66426939276
48,pm5,RS,Tip,3,48.9261375955147,4096.98523157219,4081.66426939276
48,pm5,RD,Tip,3,36.6437070399632,4096.98523157219,4081.66426939276
48,pm6,US,PosteriorBulb,3,98.9985441515046,7005.56598132646,7016.48158145028
48,pm6,UD,PosteriorBulb,3,98.9880567328183,7005.56598132646,7016.48158145028
48,pm6,RS,PosteriorBulb,3,8.4821570361506,7005.56598132646,7016.48158145028
48,pm6,RD,PosteriorBulb,3,12.4507720174754,7005.56598132646,7016.48158145028
48,pm6,US,AnteriorBulb,3,98.9985441515046,7005.56598132646,7016.48158145028
48,pm6,UD,AnteriorBulb,3,98.9880567328183,7005.56598132646,7016.48158145028
48,pm6,RS,AnteriorBulb,3,8.4821570361506,7005.56598132646,7016.48158145028
48,pm6,RD,AnteriorBulb,3,12.4507720174754,7005.56598132646,7016.48158145028
48,pm6,US,SidesOfTip,3,98.9985441515046,7005.56598132646,7016.48158145028
48,pm6,UD,SidesOfTip,3,98.9880567328183,7005.56598132646,7016.48158145028
48,pm6,RS,SidesOfTip,3,8.4821570361506,7005.56598132646,7016.48158145028
48,pm6,RD,SidesOfTip,3,12.4507720174754,7005.56598132646,7016.48158145028
48,pm6,US,Tip,3,98.9985441515046,7005.56598132646,7016.48158145028
48,pm6,UD,Tip,3,98.9880567328183,7005.56598132646,7016.48158145028
48,pm6,RS,Tip,3,8.4821570361506,7005.56598132646,7016.48158145028
48,pm6,RD,Tip,3,12.4507720174754,7005.56598132646,7016.48158145028
48,pm7,US,PosteriorBulb,3,309.730580979603,10483.5782122217,10440.9203559603
48,pm7,UD,PosteriorBulb,3,307.498871490743,10483.5782122217,10440.9203559603
48,pm7,RS,PosteriorBulb,3,10.2104692814659,10483.5782122217,10440.9203559603
48,pm7,RD,PosteriorBulb,3,12.8033147364413,10483.5782122217,10440.9203559603
48,pm7,US,AnteriorBulb,3,309.730580979603,10483.5782122217,10440.9203559603
48,pm7,UD,AnteriorBulb,3,307.498871490743,10483.5782122217,10440.9203559603
48,pm7,RS,AnteriorBulb,3,10.2104692814659,10483.5782122217,10440.9203559603
48,pm7,RD,AnteriorBulb,3,12.8033147364413,10483.5782122217,10440.9203559603
48,pm7,US,SidesOfTip,3,309.730580979603,10483.5782122217,10440.9203559603
48,pm7,UD,SidesOfTip,3,307.498871490743,10483.5782122217,10440.9203559603
48,pm7,RS,SidesOfTip,3,10.2104692814659,10483.5782122217,10440.9203559603
48,pm7,RD,SidesOfTip,3,12.8033147364413,10483.5782122217,10440.9203559603
48,pm7,US,Tip,3,309.730580979603,10483.5782122217,10440.9203559603
48,pm7,UD,Tip,3,307.498871490743,10483.5782122217,10440.9203559603
48,pm7,RS,Tip,3,10.2104692814659,10483.5782122217,10440.9203559603
48,pm7,RD,Tip,3,12.8033147364413,10483.5782122217,10440.9203559603
48,medial_axis,US,PosteriorBulb,3,117.327852505947,6334.03258717422,6327.94727048544
48,medial_axis,UD,PosteriorBulb,3,110.415264763156,6334.03258717422,6327.94727048544
48,medial_axis,RS,PosteriorBulb,3,48.4014594998869,6334.03258717422,6327.94727048544
48,medial_axis,RD,PosteriorBulb,3,44.4570383884645,6334.03258717422,6327.94727048544
48,medial_axis,US,AnteriorBulb,3,117.327852505947,6334.03258717422,6327.94727048544
48,medial_axis,UD,AnteriorBulb,3,110.415264763156,6334.03258717422,6327.94727048544
48,medial_axis,RS,AnteriorBulb,3,48.4014594998869,6334.03258717422,6327.94727048544
48,medial_axis,RD,AnteriorBulb,3,44.4570383884645,6334.03258717422,6327.94727048544
48,medial_axis,US,SidesOfTip,3,117.327852505947,6334.03258717422,6327.94727048544
48,medial_axis,UD,SidesOfTip,3,110.415264763156,6334.03258717422,6327.94727048544
48,medial_axis,RS,SidesOfTip,3,48.4014594998869,6334.03258717422,6327.94727048544
48,medial_axis,RD,SidesOfTip,3,44.4570383884645,6334.03258717422,6327.94727048544
48,medial_axis,US,Tip,3,117.327852505947,6334.03258717422,6327.94727048544
48,medial_axis,UD,Tip,3,110.415264763156,6334.03258717422,6327.94727048544
48,medial_axis,RS,Tip,3,48.4014594998869,6334.03258717422,6327.94727048544
48,medial_axis,RD,Tip,3,44.4570383884645,6334.03258717422,6327.94727048544
48,pharynx,US,PosteriorBulb,3,113.382752132975,6097.81282279671,6092.51729546051
48,pharynx,UD,PosteriorBulb,3,106.941077579623,6097.81282279671,6092.51729546051
48,pharynx,RS,PosteriorBulb,3,47.8659143230702,6097.81282279671,6092.51729546051
48,pharynx,RD,PosteriorBulb,3,43.8323618094437,6097.81282279671,6092.51729546051
48,pharynx,US,AnteriorBulb,3,113.382752132975,6097.81282279671,6092.51729546051
48,pharynx,UD,AnteriorBulb,3,106.941077579623,6097.81282279671,6092.51729546051
48,pharynx,RS,AnteriorBulb,3,47.8659143230702,6097.81282279671,6092.51729546051
48,pharynx,RD,AnteriorBulb,3,43.8323618094437,6097.81282279671,6092.51729546051
48,pharynx,US,SidesOfTip,3,113.382752132975,6097.81282279671,6092.51729546051
48,pharynx,UD,SidesOfTip,3,106.941077579623,6097.81282279671,6092.51729546051
48,pharynx,RS,SidesOfTip,3,47.8659143230702,6097.81282279671,6092.51729546051
48,pharynx,RD,SidesOfTip,3,43.8323618094437,6097.81282279671,6092.51729546051
48,pharynx,US,Tip,3,113.382752132975,6097.81282279671,6092.51729546051
48,pharynx,UD,Tip,3,106.941077579623,6097.81282279671,6092.51729546051
48,pharynx,RS,Tip,3,47.8659143230702,6097.81282279671,6092.51729546051
48,pharynx,RD,Tip,3,43.8323618094437,6097.81282279671,6092.51729546051
49,postPM3,US,PosteriorBulb,2,60.0360297500666,3962.40799375747,3908.6515323914
49,postPM3,UD,PosteriorBulb,2,84.7513677156083,3962.40799375747,3908.6515323914
49,postPM3,RS,PosteriorBulb,2,43.5706201662262,3962.40799375747,3908.6515323914
49,postPM3,RD,PosteriorBulb,2,69.8946356844936,3962.40799375747,3908.6515323914
49,postPM3,US,AnteriorBulb,1,60.0360297500666,3962.40799375747,3908.6515323914
49,postPM3,UD,AnteriorBulb,1,84.7513677156083,3962.40799375747,3908.6515323914
49,postPM3,RS,AnteriorBulb,1,43.5706201662262,3962.40799375747,3908.6515323914
49,postPM3,RD,AnteriorBulb,1,69.8946356844936,3962.40799375747,3908.6515323914
49,postPM3,US,SidesOfTip,0,60.0360297500666,3962.40799375747,3908.6515323914
49,postPM3,UD,SidesOfTip,0,84.7513677156083,3962.40799375747,3908.6515323914
49,postPM3,RS,SidesOfTip,0,43.5706201662262,3962.40799375747,3908.6515323914
49,postPM3,RD,SidesOfTip,0,69.8946356844936,3962.40799375747,3908.6515323914
49,postPM3,US,Tip,2,60.0360297500666,3962.40799375747,3908.6515323914
49,postPM3,UD,Tip,2,84.7513677156083,3962.40799375747,3908.6515323914
49,postPM3,RS,Tip,2,43.5706201662262,3962.40799375747,3908.6515323914
49,postPM3,RD,Tip,2,69.8946356844936,3962.40799375747,3908.6515323914
49,prePM7,US,PosteriorBulb,2,65.1841171183081,3684.20551847132,3636.48535350311
49,prePM7,UD,PosteriorBulb,2,60.783116004269,3684.20551847132,3636.48535350311
49,prePM7,RS,PosteriorBulb,2,56.48562433706,3684.20551847132,3636.48535350311
49,prePM7,RD,PosteriorBulb,2,68.2706455594275,3684.20551847132,3636.48535350311
49,prePM7,US,AnteriorBulb,1,65.1841171183081,3684.20551847132,3636.48535350311
49,prePM7,UD,AnteriorBulb,1,60.783116004269,3684.20551847132,3636.48535350311
49,prePM7,RS,AnteriorBulb,1,56.48562433706,3684.20551847132,3636.48535350311
49,prePM7,RD,AnteriorBulb,1,68.2706455594275,3684.20551847132,3636.48535350311
49,prePM7,US,SidesOfTip,0,65.1841171183081,3684.20551847132,3636.48535350311
49,prePM7,UD,SidesOfTip,0,60.783116004269,3684.20551847132,3636.48535350311
49,prePM7,RS,SidesOfTip,0,56.48562433706,3684.20551847132,3636.48535350311
49,prePM7,RD,SidesOfTip,0,68.2706455594275,3684.20551847132,3636.48535350311
49,prePM7,US,Tip,2,65.1841171183081,3684.20551847132,3636.48535350311
49,prePM7,UD,Tip,2,60.783116004269,3684.20551847132,3636.48535350311
49,prePM7,RS,Tip,2,56.48562433706,3684.20551847132,3636.48535350311
49,prePM7,RD,Tip,2,68.2706455594275,3684.20551847132,3636.48535350311
49,pm3,US,PosteriorBulb,2,59.6267801235377,7089.66012175814,7050.0079488956
49,pm3,UD,PosteriorBulb,2,62.6147674772533,7089.66012175814,7050.0079488956
49,pm3,RS,PosteriorBulb,2,42.3492184368913,7089.66012175814,7050.0079488956
49,pm3,RD,PosteriorBulb,2,50.084125016512,7089.66012175814,7050.0079488956
49,pm3,US,AnteriorBulb,1,59.6267801235377,7089.66012175814,7050.0079488956
49,pm3,UD,AnteriorBulb,1,62.6147674772533,7089.66012175814,7050.0079488956
49,pm3,RS,AnteriorBulb,1,42.3492184368913,7089.66012175814,7050.0079488956
49,pm3,RD,AnteriorBulb,1,50.084125016512,7089.66012175814,7050.0079488956
49,pm3,US,SidesOfTip,0,59.6267801235377,7089.66012175814,7050.0079488956
49,pm3,UD,SidesOfTip,0,62.6147674772533,7089.66012175814,7050.0079488956
49,pm3,RS,SidesOfTip,0,42.3492184368913,7089.66012175814,7050.0079488956
49,pm3,RD,SidesOfTip,0,50.084125016512,7089.66012175814,7050.0079488956
49,pm3,US,Tip,2,59.6267801235377,7089.66012175814,7050.0079488956
49,pm3,UD,Tip,2,62.6147674772533,7089.66012175814,7050.0079488956
49,pm3,RS,Tip,2,42.3492184368913,7089.66012175814,7050.0079488956
49,pm3,RD,Tip,2,50.084125016512,7089.66012175814,7050.0079488956
49,pm4,US,PosteriorBulb,2,124.241260103462,8728.62529765434,8502.30031643223
49,pm4,UD,PosteriorBulb,2,229.865274942888,8728.62529765434,8502.30031643223
49,pm4,RS,PosteriorBulb,2,113.945579795318,8728.62529765434,8502.30031643223
49,pm4,RD,PosteriorBulb,2,228.697864637427,8728.62529765434,8502.30031643223
49,pm4,US,AnteriorBulb,1,124.241260103462,8728.62529765434,8502.30031643223
49,pm4,UD,AnteriorBulb,1,229.865274942888,8728.62529765434,8502.30031643223
49,pm4,RS,AnteriorBulb,1,113.945579795318,8728.62529765434,8502.30031643223
49,pm4,RD,AnteriorBulb,1,228.697864637427,8728.62529765434,8502.30031643223
49,pm4,US,SidesOfTip,0,124.241260103462,8728.62529765434,8502.30031643223
49,pm4,UD,SidesOfTip,0,229.865274942888,8728.62529765434,8502.30031643223
49,pm4,RS,SidesOfTip,0,113.945579795318,8728.62529765434,8502.30031643223
49,pm4,RD,SidesOfTip,0,228.697864637427,8728.62529765434,8502.30031643223
49,pm4,US,Tip,2,124.241260103462,8728.62529765434,8502.30031643223
49,pm4,UD,Tip,2,229.865274942888,8728.62529765434,8502.30031643223
49,pm4,RS,Tip,2,113.945579795318,8728.62529765434,8502.30031643223
